chapter,title,mort-total-US04,mort-male-US04,mort-female-US04
19,Toxic effect: Venom of spider,0,0,0
19,Toxic effect: Venom of other arthropods,0,0,0
19,Toxic effect: Toxic effect of contact with fish,0,0,0
19,Toxic effect: Toxic effect of contact with other marine animals,0,0,0
19,Toxic effect: Toxic effect of contact with other venomous animals,0,0,0
19,Toxic effect: Toxic effect of contact with unspecified venomous animal,0,0,0
19,Toxic effect of aflatoxin and other mycotoxin food contaminants,0,0,0
19,Toxic effect of other and unspecified substances,,,
19,Toxic effect: Cyanides,0,0,0
19,Toxic effect: Strychnine and its salts,0,0,0
19,Toxic effect: Tobacco and nicotine,0,0,0
19,Toxic effect: Nitroderivatives and aminoderivatives of benzene and its homologues,0,0,0
19,Toxic effect: Carbon disulfide,0,0,0
19,Toxic effect: Nitroglycerin and other nitric acids and esters,0,0,0
19,"Toxic effect: Paints and dyes, not elsewhere classified",0,0,0
19,Toxic effect: Toxic effect of other specified substances,0,0,0
19,Toxic effect: Toxic effect of unspecified substance,0,0,0
19,Unspecified effects of radiation,0,0,0
19,Effects of heat and light,,,
19,Heatstroke and sunstroke,0,0,0
19,Heat syncope,0,0,0
19,Heat cramp,0,0,0
19,"Heat exhaustion, anhydrotic",0,0,0
19,Heat exhaustion due to salt depletion,0,0,0
19,"Heat exhaustion, unspecified",0,0,0
19,"Heat fatigue, transient",0,0,0
19,Heat oedema,0,0,0
19,Other effects of heat and light,0,0,0
19,"Effect of heat and light, unspecified",0,0,0
19,Hypothermia,0,0,0
19,Other effects of reduced temperature,,,
19,Immersion hand and foot,0,0,0
19,Chilblains,0,0,0
19,Other specified effects of reduced temperature,0,0,0
19,"Effect of reduced temperature, unspecified",0,0,0
19,Effects of air pressure and water pressure,,,
19,Otitic barotrauma,0,0,0
19,Sinus barotrauma,0,0,0
19,Other and unspecified effects of high altitude,0,0,0
19,Caisson disease [decompression sickness],0,0,0
19,Effects of high-pressure fluids,0,0,0
19,Other effects of air pressure and water pressure,0,0,0
19,"Effect of air pressure and water pressure, unspecified",0,0,0
19,Asphyxiation,0,0,0
19,Effects of other deprivation,,,
19,Effects of hunger,0,0,0
19,Effects of thirst,0,0,0
19,Exhaustion due to exposure,0,0,0
19,Exhaustion due to excessive exertion,0,0,0
19,Other effects of deprivation,0,0,0
19,"Effect of deprivation, unspecified",0,0,0
19,Maltreatment syndromes,,,
19,Neglect or abandonment,0,0,0
19,Physical abuse,0,0,0
19,Sexual abuse,0,0,0
19,Psychological abuse,0,0,0
19,Other maltreatment syndromes,0,0,0
19,"Maltreatment syndrome, unspecified",0,0,0
19,Effects of other external causes,,,
19,Effects of lightning,0,0,0
19,Drowning and nonfatal submersion,0,0,0
19,Effects of vibration,0,0,0
19,Motion sickness,0,0,0
19,Effects of electric current,0,0,0
19,Other specified effects of external causes,0,0,0
19,"Adverse effects, not elsewhere classified",,,
19,Anaphylactic shock due to adverse food reaction,0,0,0
19,"Other adverse food reactions, not elsewhere classified",0,0,0
19,"Anaphylactic shock, unspecified",0,0,0
19,Angioneurotic oedema,0,0,0
19,"Allergy, unspecified",0,0,0
19,"Other adverse effects, not elsewhere classified",0,0,0
19,"Adverse effect, unspecified",0,0,0
19,"Certain early complications of trauma, not elsewhere classified",,,
19,Air embolism (traumatic),0,0,0
19,Fat embolism (traumatic),0,0,0
19,Traumatic secondary and recurrent haemorrhage,0,0,0
19,"Post-traumatic wound infection, not elsewhere classified",0,0,0
19,Traumatic shock,0,0,0
19,Traumatic anuria,0,0,0
19,Traumatic ischaemia of muscle,0,0,0
19,Traumatic subcutaneous emphysema,0,0,0
19,Other early complications of trauma,0,0,0
19,Unspecified early complication of trauma,0,0,0
19,"Complications following infusion, transfusion and therapeutic injection",,,
19,"Air embolism following infusion, transfusion and therapeutic injection",0,0,0
19,"Vascular complications following infusion, transfusion and therapeutic injection",0,0,0
19,"Infections following infusion, transfusion and therapeutic injection",0,0,0
19,ABO incompatibility reaction,0,0,0
19,Rh incompatibility reaction,0,0,0
19,Anaphylactic shock due to serum,0,0,0
19,Other serum reactions,0,0,0
19,"Other complications following infusion, transfusion and therapeutic injection",0,0,0
19,"Unspecified complication following infusion, transfusion and therapeutic injection",0,0,0
19,"Complications of procedures, not elsewhere classified",,,
19,"Haemorrhage and haematoma complicating a procedure, not elsewhere classified",0,0,0
19,"Shock during or resulting from a procedure, not elsewhere classified",0,0,0
19,"Accidental puncture and laceration during a procedure, not elsewhere classified",0,0,0
19,"Disruption of operation wound, not elsewhere classified",0,0,0
19,"Infection following a procedure, not elsewhere classified",0,0,0
19,Foreign body accidentally left in body cavity or operation wound following a procedure,0,0,0
19,Acute reaction to foreign substance accidentally left during a procedure,0,0,0
19,"Vascular complications following a procedure, not elsewhere classified",0,0,0
19,"Other complications of procedures, not elsewhere classified",0,0,0
19,Unspecified complication of procedure,0,0,0
19,"Complications of cardiac and vascular prosthetic devices, implants and grafts",,,
19,Mechanical complication of heart valve prosthesis,0,0,0
19,Mechanical complication of cardiac electronic device,0,0,0
19,Mechanical complication of coronary artery bypass and valve grafts,0,0,0
19,Mechanical complication of other vascular grafts,0,0,0
19,Mechanical complication of vascular dialysis catheter,0,0,0
19,Mechanical complication of other cardiac and vascular devices and implants,0,0,0
19,Infection and inflammatory reaction due to cardiac valve prosthesis,0,0,0
19,"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts",0,0,0
19,"Other specified complications of cardiac and vascular prosthetic devices, implants and grafts",0,0,0
19,"Unspecified complication of cardiac and vascular prosthetic device, implant and graft",0,0,0
19,"Complications of genitourinary prosthetic devices, implants and grafts",,,
19,Mechanical complication of urinary (indwelling) catheter,0,0,0
19,Mechanical complication of other urinary devices and implants,0,0,0
19,Mechanical complication of graft of urinary organ,0,0,0
19,Mechanical complication of intrauterine contraceptive device,0,0,0
19,"Mechanical complication of other prosthetic devices, implants and grafts in genital tract",0,0,0
19,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",0,0,0
19,"Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract",0,0,0
19,"Other complications of genitourinary prosthetic devices, implants and grafts",0,0,0
19,"Unspecified complication of genitourinary prosthetic device, implant and graft",0,0,0
19,"Complications of internal orthopaedic prosthetic devices, implants and grafts",,,
19,Mechanical complication of internal joint prosthesis,0,0,0
19,Mechanical complication of internal fixation device of bones of limb,0,0,0
19,Mechanical complication of internal fixation device of other bones,0,0,0
19,"Mechanical complication of other bone devices, implants and grafts",0,0,0
19,"Mechanical complication of other internal orthopaedic devices, implants and grafts",0,0,0
19,Infection and inflammatory reaction due to internal joint prosthesis,0,0,0
19,Infection and inflammatory reaction due to internal fixation device [any site],0,0,0
19,"Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts",0,0,0
19,"Other complications of internal orthopaedic prosthetic devices, implants and grafts",0,0,0
19,"Unspecified complication of internal orthopaedic prosthetic device, implant and graft",0,0,0
19,"Complications of other internal prosthetic devices, implants and grafts",,,
19,Mechanical complication of ventricular intracranial (communicating) shunt,0,0,0
19,Mechanical complication of implanted electronic stimulator of nervous system,0,0,0
19,Mechanical complication of intraocular lens,0,0,0
19,"Mechanical complication of other ocular prosthetic devices, implants and grafts",0,0,0
19,Mechanical complication of breast prosthesis and implant,0,0,0
19,"Mechanical complication of gastrointestinal prosthetic devices, implants and grafts",0,0,0
19,"Mechanical complication of other specified internal prosthetic devices, implants and grafts",0,0,0
19,"Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts",0,0,0
19,"Other complications of internal prosthetic devices, implants and grafts, not elsewhere classified",0,0,0
19,"Unspecified complication of internal prosthetic device, implant and graft",0,0,0
19,Failure and rejection of transplanted organs and tissues,,,
19,Bone-marrow transplant rejection,0,0,0
19,Kidney transplant failure and rejection,0,0,0
19,Heart transplant failure and rejection,0,0,0
19,Heart-lung transplant failure and rejection,0,0,0
19,Liver transplant failure and rejection,0,0,0
19,Failure and rejection of other transplanted organs and tissues,0,0,0
19,Failure and rejection of unspecified transplanted organ and tissue,0,0,0
19,Complications peculiar to reattachment and amputation,,,
19,Complications of reattached (part of) upper extremity,0,0,0
19,Complications of reattached (part of) lower extremity,0,0,0
19,Complications of other reattached body part,0,0,0
19,Neuroma of amputation stump,0,0,0
19,Infection of amputation stump,0,0,0
19,Necrosis of amputation stump,0,0,0
19,Other and unspecified complications of amputation stump,0,0,0
19,"Other complications of surgical and medical care, not elsewhere classified",,,
19,Infection following immunization,0,0,0
19,"Other complications following immunization, not elsewhere classified",0,0,0
19,Shock due to anaesthesia,0,0,0
19,Malignant hyperthermia due to anaesthesia,0,0,0
19,Failed or difficult intubation,0,0,0
19,Other complications of anaesthesia,0,0,0
19,Anaphylactic shock due to adverse effect of correct drug or medicament properly administered,0,0,0
19,Unspecified adverse effect of drug or medicament,0,0,0
19,"Other specified complications of surgical and medical care, not elsewhere classified",0,0,0
19,"Complication of surgical and medical care, unspecified",0,0,0
19,Sequelae of injuries of head,,,
19,Sequelae of superficial injury of head,0,0,0
19,Sequelae of open wound of head,0,0,0
19,Sequelae of fracture of skull and facial bones,0,0,0
19,Sequelae of injury of cranial nerves,0,0,0
19,Sequelae of injury of eye and orbit,0,0,0
19,Sequelae of intracranial injury,0,0,0
19,Sequelae of other specified injuries of head,0,0,0
19,Sequelae of unspecified injury of head,0,0,0
19,Sequelae of injuries of neck and trunk,,,
19,Sequelae of superficial injury and open wound of neck and trunk,0,0,0
19,Sequelae of fracture of spine,0,0,0
19,Sequelae of other fracture of thorax and pelvis,0,0,0
19,Sequelae of injury of spinal cord,0,0,0
19,Sequelae of injury of intrathoracic organs,0,0,0
19,Sequelae of injury of intra-abdominal and pelvic organs,0,0,0
19,Sequelae of other specified injuries of neck and trunk,0,0,0
19,Sequelae of unspecified injury of neck and trunk,0,0,0
19,Sequelae of injuries of upper limb,,,
19,Sequelae of open wound of upper limb,0,0,0
19,Sequelae of fracture of arm,0,0,0
19,Sequelae of fracture at wrist and hand level,0,0,0
19,"Sequelae of dislocation, sprain and strain of upper limb",0,0,0
19,Sequelae of injury of nerve of upper limb,0,0,0
19,Sequelae of injury of muscle and tendon of upper limb,0,0,0
19,Sequelae of crushing injury and traumatic amputation of upper limb,0,0,0
19,Sequelae of other specified injuries of upper limb,0,0,0
19,Sequelae of unspecified injury of upper limb,0,0,0
19,Sequelae of injuries of lower limb,,,
19,Sequelae of open wound of lower limb,0,0,0
19,Sequelae of fracture of femur,0,0,0
19,Sequelae of other fractures of lower limb,0,0,0
19,"Sequelae of dislocation, sprain and strain of lower limb",0,0,0
19,Sequelae of injury of nerve of lower limb,0,0,0
19,Sequelae of injury of muscle and tendon of lower limb,0,0,0
19,Sequelae of crushing injury and traumatic amputation of lower limb,0,0,0
19,Sequelae of other specified injuries of lower limb,0,0,0
19,Sequelae of unspecified injury of lower limb,0,0,0
19,Sequelae of injuries involving multiple and unspecified body regions,,,
19,Sequelae of injuries involving multiple body regions,0,0,0
19,"Sequelae of injuries, not specified by body region",0,0,0
19,"Sequelae of burns, corrosions and frostbite",,,
19,"Sequelae of burn, corrosion and frostbite of head and neck",0,0,0
19,"Sequelae of burn, corrosion and frostbite of trunk",0,0,0
19,"Sequelae of burn, corrosion and frostbite of upper limb",0,0,0
19,"Sequelae of burn, corrosion and frostbite of lower limb",0,0,0
19,Sequelae of burn and corrosion classifiable only according to extent of body surface involved,0,0,0
19,"Sequelae of other specified burn, corrosion and frostbite",0,0,0
19,"Sequelae of unspecified burn, corrosion and frostbite",0,0,0
19,"Sequelae of poisoning by drugs, medicaments and biological substances",0,0,0
19,Sequelae of toxic effects of substances chiefly nonmedicinal as to source,0,0,0
19,Sequelae of other and unspecified effects of external causes,,,
19,Sequelae of effects of foreign body entering through natural orifice,0,0,0
19,Sequelae of other and unspecified effects of external causes,0,0,0
19,Sequelae of certain early complications of trauma,0,0,0
19,"Sequelae of complications of surgical and medical care, not elsewhere classified",0,0,0
20,Pedestrian injured in collision with pedal cycle,,,
20,Pedestrian injured in collision with pedal cycle: Nontraffic accident,4,3,1
20,Pedestrian injured in collision with pedal cycle: Traffic accident,26,21,5
20,Pedestrian injured in collision with pedal cycle: Unspecified whether traffic or nontraffic accident,2,0,2
20,Pedestrian injured in collision with two- or three-wheeled motor vehicle,,,
20,Pedestrian injured in collision with two- or three-wheeled motor vehicle: Nontraffic accident,16,13,3
20,Pedestrian injured in collision with two- or three-wheeled motor vehicle: Traffic accident,165,117,48
20,Pedestrian injured in collision with two- or three-wheeled motor vehicle: Unspecified whether traffic or nontraffic accident,3,2,1
20,"Pedestrian injured in collision with car, pick-up truck or van",,,
20,"Pedestrian injured in collision with car, pick-up truck or van: Nontraffic accident",1161,744,417
20,"Pedestrian injured in collision with car, pick-up truck or van: Traffic accident",17639,12118,5521
20,"Pedestrian injured in collision with car, pick-up truck or van: Unspecified whether traffic or nontraffic accident",148,98,50
20,Pedestrian injured in collision with heavy transport vehicle or bus,,,
20,Pedestrian injured in collision with heavy transport vehicle or bus: Nontraffic accident,256,211,45
20,Pedestrian injured in collision with heavy transport vehicle or bus: Traffic accident,1497,1049,448
